[PiCamera @ factory.py:85][DEBUG] 2017-10-27 00:19:55,347: Logging to: logs/2017_Oct_27/PiCamera/00_19_55.log
[PiCamera @ picamera.py:49][DEBUG] 2017-10-27 00:19:55,412: PiCamera setup
[PiCamera @ picamera.py:60][INFO] 2017-10-27 00:19:55,816: PiCamera initialized: <picamera.camera.PiCamera object at 0x703e2a58>
[PiCamera @ picamera.py:129][INFO] 2017-10-27 00:19:55,817: Warming up camera
[PiCamera @ node.py:64][DEBUG] 2017-10-27 00:20:08,267: [log buffer start]
[DEBUG, 1509078087.7954109]: PiCamera image received: ImageMessage(t=1509078087.7954009, n=423)
[DEBUG, 1509078087.8305535]: PiCamera image received: ImageMessage(t=1509078087.8305433, n=424)
[DEBUG, 1509078087.8644233]: PiCamera image received: ImageMessage(t=1509078087.8644116, n=426)
[DEBUG, 1509078087.9611557]: PiCamera image received: ImageMessage(t=1509078087.9611452, n=427)
[DEBUG, 1509078087.9935536]: PiCamera image received: ImageMessage(t=1509078087.9935434, n=428)
[DEBUG, 1509078088.025822]: PiCamera image received: ImageMessage(t=1509078088.0258124, n=429)
[DEBUG, 1509078088.0595741]: PiCamera image received: ImageMessage(t=1509078088.059556, n=430)
[DEBUG, 1509078088.0923798]: PiCamera image received: ImageMessage(t=1509078088.0923507, n=431)
[DEBUG, 1509078088.1261952]: PiCamera image received: ImageMessage(t=1509078088.126175, n=432)
[DEBUG, 1509078088.15872]: PiCamera image received: ImageMessage(t=1509078088.1587098, n=433)
[DEBUG, 1509078088.2594478]: PiCamera image received: ImageMessage(t=1509078088.259437, n=435)
[DEBUG, 1509078088.2924263]: PiCamera image received: ImageMessage(t=1509078088.2924159, n=436)
[DEBUG, 1509078088.3250117]: PiCamera image received: ImageMessage(t=1509078088.3249497, n=437)
[DEBUG, 1509078088.3576376]: PiCamera image received: ImageMessage(t=1509078088.3576274, n=438)
[DEBUG, 1509078088.3902082]: PiCamera image received: ImageMessage(t=1509078088.390198, n=439)
[DEBUG, 1509078088.4222634]: PiCamera image received: ImageMessage(t=1509078088.4222534, n=440)
[DEBUG, 1509078088.4551268]: PiCamera image received: ImageMessage(t=1509078088.4551158, n=441)
[DEBUG, 1509078088.4874048]: PiCamera image received: ImageMessage(t=1509078088.4873948, n=442)
[DEBUG, 1509078088.5199096]: PiCamera image received: ImageMessage(t=1509078088.5198982, n=443)
[DEBUG, 1509078088.5517154]: PiCamera image received: ImageMessage(t=1509078088.5517054, n=444)
[DEBUG, 1509078088.584134]: PiCamera image received: ImageMessage(t=1509078088.5840719, n=445)
[DEBUG, 1509078088.616315]: PiCamera image received: ImageMessage(t=1509078088.616304, n=446)
[DEBUG, 1509078088.6482296]: PiCamera image received: ImageMessage(t=1509078088.648219, n=447)
[DEBUG, 1509078088.6819417]: PiCamera image received: ImageMessage(t=1509078088.6819324, n=448)
[DEBUG, 1509078088.7138815]: PiCamera image received: ImageMessage(t=1509078088.7138703, n=449)
[DEBUG, 1509078088.7462218]: PiCamera image received: ImageMessage(t=1509078088.7462103, n=450)
[DEBUG, 1509078088.7786222]: PiCamera image received: ImageMessage(t=1509078088.7786112, n=451)
[DEBUG, 1509078088.8104067]: PiCamera image received: ImageMessage(t=1509078088.8103952, n=452)
[DEBUG, 1509078088.8440263]: PiCamera image received: ImageMessage(t=1509078088.844008, n=453)
[DEBUG, 1509078088.8778737]: PiCamera image received: ImageMessage(t=1509078088.8778532, n=454)
[DEBUG, 1509078088.9120386]: PiCamera image received: ImageMessage(t=1509078088.9119997, n=455)
[DEBUG, 1509078088.9462395]: PiCamera image received: ImageMessage(t=1509078088.9462283, n=456)
[DEBUG, 1509078089.0495818]: PiCamera image received: ImageMessage(t=1509078089.0495703, n=458)
[DEBUG, 1509078089.0818472]: PiCamera image received: ImageMessage(t=1509078089.081836, n=459)
[DEBUG, 1509078089.1139948]: PiCamera image received: ImageMessage(t=1509078089.1139832, n=460)
[DEBUG, 1509078089.1465282]: PiCamera image received: ImageMessage(t=1509078089.146516, n=461)
[DEBUG, 1509078089.1792128]: PiCamera image received: ImageMessage(t=1509078089.1792026, n=462)
[DEBUG, 1509078089.2116961]: PiCamera image received: ImageMessage(t=1509078089.2116857, n=463)
[DEBUG, 1509078089.2442229]: PiCamera image received: ImageMessage(t=1509078089.2442105, n=464)
[DEBUG, 1509078089.2769911]: PiCamera image received: ImageMessage(t=1509078089.27698, n=465)
[DEBUG, 1509078089.3094149]: PiCamera image received: ImageMessage(t=1509078089.309404, n=466)
[DEBUG, 1509078089.341784]: PiCamera image received: ImageMessage(t=1509078089.3417752, n=467)
[DEBUG, 1509078089.374438]: PiCamera image received: ImageMessage(t=1509078089.3744276, n=468)
[DEBUG, 1509078089.4072373]: PiCamera image received: ImageMessage(t=1509078089.4072232, n=469)
[DEBUG, 1509078089.447188]: PiCamera image received: ImageMessage(t=1509078089.4471776, n=470)
[DEBUG, 1509078089.4826236]: PiCamera image received: ImageMessage(t=1509078089.482612, n=471)
[DEBUG, 1509078089.514673]: PiCamera image received: ImageMessage(t=1509078089.5146625, n=473)
[DEBUG, 1509078089.5480664]: PiCamera image received: ImageMessage(t=1509078089.5480561, n=474)
[DEBUG, 1509078089.5825372]: PiCamera image received: ImageMessage(t=1509078089.5825267, n=475)
[DEBUG, 1509078089.6149437]: PiCamera image received: ImageMessage(t=1509078089.6149323, n=476)
[DEBUG, 1509078089.6471767]: PiCamera image received: ImageMessage(t=1509078089.6471577, n=477)
[DEBUG, 1509078089.6799412]: PiCamera image received: ImageMessage(t=1509078089.6799226, n=478)
[DEBUG, 1509078089.71315]: PiCamera image received: ImageMessage(t=1509078089.7131307, n=479)
[DEBUG, 1509078089.7461994]: PiCamera image received: ImageMessage(t=1509078089.7461817, n=480)
[DEBUG, 1509078089.7816553]: PiCamera image received: ImageMessage(t=1509078089.781644, n=481)
[DEBUG, 1509078089.8141122]: PiCamera image received: ImageMessage(t=1509078089.8141003, n=482)
[DEBUG, 1509078089.8466456]: PiCamera image received: ImageMessage(t=1509078089.8466363, n=483)
[DEBUG, 1509078089.882451]: PiCamera image received: ImageMessage(t=1509078089.8824408, n=484)
[DEBUG, 1509078089.9154093]: PiCamera image received: ImageMessage(t=1509078089.9153988, n=485)
[DEBUG, 1509078089.9485502]: PiCamera image received: ImageMessage(t=1509078089.9485395, n=487)
[DEBUG, 1509078090.0134861]: PiCamera image received: ImageMessage(t=1509078090.0134726, n=489)
[DEBUG, 1509078090.0463817]: PiCamera image received: ImageMessage(t=1509078090.046371, n=490)
[DEBUG, 1509078090.078603]: PiCamera image received: ImageMessage(t=1509078090.0785913, n=491)
[DEBUG, 1509078090.110966]: PiCamera image received: ImageMessage(t=1509078090.1109557, n=492)
[DEBUG, 1509078090.1435459]: PiCamera image received: ImageMessage(t=1509078090.143535, n=493)
[DEBUG, 1509078090.1757433]: PiCamera image received: ImageMessage(t=1509078090.1757329, n=494)
[DEBUG, 1509078090.207996]: PiCamera image received: ImageMessage(t=1509078090.2079854, n=495)
[DEBUG, 1509078090.2405543]: PiCamera image received: ImageMessage(t=1509078090.2405417, n=496)
[DEBUG, 1509078090.2733562]: PiCamera image received: ImageMessage(t=1509078090.2733452, n=497)
[DEBUG, 1509078090.306837]: PiCamera image received: ImageMessage(t=1509078090.3068264, n=498)
[DEBUG, 1509078090.33926]: PiCamera image received: ImageMessage(t=1509078090.3392491, n=499)
[DEBUG, 1509078090.3716476]: PiCamera image received: ImageMessage(t=1509078090.3716366, n=500)
[DEBUG, 1509078090.4065588]: PiCamera image received: ImageMessage(t=1509078090.406549, n=501)
[DEBUG, 1509078090.4404006]: PiCamera image received: ImageMessage(t=1509078090.4403892, n=1)
[DEBUG, 1509078090.538393]: PiCamera image received: ImageMessage(t=1509078090.538382, n=2)
[DEBUG, 1509078090.5710328]: PiCamera image received: ImageMessage(t=1509078090.5710216, n=3)
[DEBUG, 1509078090.6068182]: PiCamera image received: ImageMessage(t=1509078090.606809, n=4)
[DEBUG, 1509078090.639079]: PiCamera image received: ImageMessage(t=1509078090.6390698, n=6)
[DEBUG, 1509078090.705085]: PiCamera image received: ImageMessage(t=1509078090.7050445, n=8)
[DEBUG, 1509078090.7393446]: PiCamera image received: ImageMessage(t=1509078090.7393339, n=9)
[DEBUG, 1509078090.772132]: PiCamera image received: ImageMessage(t=1509078090.7721212, n=10)
[DEBUG, 1509078090.804427]: PiCamera image received: ImageMessage(t=1509078090.8044174, n=11)
[DEBUG, 1509078090.837468]: PiCamera image received: ImageMessage(t=1509078090.8374572, n=12)
[DEBUG, 1509078090.8698235]: PiCamera image received: ImageMessage(t=1509078090.869812, n=13)
[DEBUG, 1509078090.9020216]: PiCamera image received: ImageMessage(t=1509078090.9020107, n=14)
[DEBUG, 1509078090.9338932]: PiCamera image received: ImageMessage(t=1509078090.9338813, n=15)
[DEBUG, 1509078090.9660401]: PiCamera image received: ImageMessage(t=1509078090.9660287, n=16)
[DEBUG, 1509078090.9984567]: PiCamera image received: ImageMessage(t=1509078090.998446, n=17)
[DEBUG, 1509078091.0308895]: PiCamera image received: ImageMessage(t=1509078091.0308795, n=18)
[DEBUG, 1509078091.0631542]: PiCamera image received: ImageMessage(t=1509078091.0631442, n=19)
[DEBUG, 1509078091.0974264]: PiCamera image received: ImageMessage(t=1509078091.0974166, n=20)
[DEBUG, 1509078091.1303222]: PiCamera image received: ImageMessage(t=1509078091.130312, n=21)
[DEBUG, 1509078091.16966]: PiCamera image received: ImageMessage(t=1509078091.169642, n=22)
[DEBUG, 1509078091.2075486]: PiCamera image received: ImageMessage(t=1509078091.2075317, n=23)
[DEBUG, 1509078091.243432]: PiCamera image received: ImageMessage(t=1509078091.2434142, n=24)
[DEBUG, 1509078091.275847]: PiCamera image received: ImageMessage(t=1509078091.2758343, n=25)
[DEBUG, 1509078091.308649]: PiCamera image received: ImageMessage(t=1509078091.3086364, n=26)
[DEBUG, 1509078091.3417332]: PiCamera image received: ImageMessage(t=1509078091.34172, n=27)
[DEBUG, 1509078091.3752515]: PiCamera image received: ImageMessage(t=1509078091.3752322, n=28)
[DEBUG, 1509078091.407947]: PiCamera image received: ImageMessage(t=1509078091.407929, n=29)
[DEBUG, 1509078091.4737592]: PiCamera image received: ImageMessage(t=1509078091.4737403, n=30)
[DEBUG, 1509078091.5460074]: PiCamera image received: ImageMessage(t=1509078091.5459893, n=31)
[DEBUG, 1509078091.5892158]: PiCamera image received: ImageMessage(t=1509078091.5891979, n=32)
[DEBUG, 1509078091.6246645]: PiCamera image received: ImageMessage(t=1509078091.624648, n=33)
[DEBUG, 1509078091.6897988]: PiCamera image received: ImageMessage(t=1509078091.6897812, n=34)
[DEBUG, 1509078091.7229514]: PiCamera image received: ImageMessage(t=1509078091.722934, n=35)
[DEBUG, 1509078091.7560318]: PiCamera image received: ImageMessage(t=1509078091.7560148, n=36)
[DEBUG, 1509078091.8213298]: PiCamera image received: ImageMessage(t=1509078091.8213127, n=37)
[DEBUG, 1509078091.8921707]: PiCamera image received: ImageMessage(t=1509078091.8921528, n=38)
[DEBUG, 1509078091.958839]: PiCamera image received: ImageMessage(t=1509078091.9588199, n=39)
[DEBUG, 1509078091.992426]: PiCamera image received: ImageMessage(t=1509078091.9924083, n=40)
[DEBUG, 1509078092.0908015]: PiCamera image received: ImageMessage(t=1509078092.0907822, n=41)
[DEBUG, 1509078092.1252115]: PiCamera image received: ImageMessage(t=1509078092.1251938, n=42)
[DEBUG, 1509078092.157299]: PiCamera image received: ImageMessage(t=1509078092.157282, n=43)
[DEBUG, 1509078092.190174]: PiCamera image received: ImageMessage(t=1509078092.190158, n=44)
[DEBUG, 1509078092.2653048]: PiCamera image received: ImageMessage(t=1509078092.2652864, n=45)
[DEBUG, 1509078092.3033838]: PiCamera image received: ImageMessage(t=1509078092.3033679, n=46)
[DEBUG, 1509078092.3361232]: PiCamera image received: ImageMessage(t=1509078092.3361063, n=47)
[DEBUG, 1509078092.3734105]: PiCamera image received: ImageMessage(t=1509078092.3733938, n=48)
[DEBUG, 1509078092.4395666]: PiCamera image received: ImageMessage(t=1509078092.439545, n=49)
[DEBUG, 1509078092.4723117]: PiCamera image received: ImageMessage(t=1509078092.4722939, n=50)
[DEBUG, 1509078092.5050416]: PiCamera image received: ImageMessage(t=1509078092.5050235, n=51)
[DEBUG, 1509078092.5444329]: PiCamera image received: ImageMessage(t=1509078092.5443964, n=52)
[DEBUG, 1509078092.5792246]: PiCamera image received: ImageMessage(t=1509078092.5792065, n=53)
[DEBUG, 1509078092.6217792]: PiCamera image received: ImageMessage(t=1509078092.6217618, n=54)
[DEBUG, 1509078092.6860497]: PiCamera image received: ImageMessage(t=1509078092.6860316, n=55)
[DEBUG, 1509078092.7517517]: PiCamera image received: ImageMessage(t=1509078092.7517312, n=56)
[DEBUG, 1509078092.8256128]: PiCamera image received: ImageMessage(t=1509078092.8255959, n=57)
[DEBUG, 1509078092.8586698]: PiCamera image received: ImageMessage(t=1509078092.8586514, n=58)
[log buffer end]
[PiCamera @ node.py:66][DEBUG] 2017-10-27 00:21:32,860: logging message buffer (len=16493)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,047: AVC-H264 import - frame size 640 x 480 at 25.000 FPS
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,052: Importing AVC-H264: |                    | (01/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,055: Importing AVC-H264: |                    | (02/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,056: Importing AVC-H264: |                    | (03/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,057: Importing AVC-H264: |                    | (04/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,058: Importing AVC-H264: |=                   | (05/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,059: Importing AVC-H264: |=                   | (06/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,060: Importing AVC-H264: |=                   | (07/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,061: Importing AVC-H264: |=                   | (08/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,063: Importing AVC-H264: |=                   | (09/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,065: Importing AVC-H264: |==                  | (10/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,066: Importing AVC-H264: |==                  | (11/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,067: Importing AVC-H264: |==                  | (12/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,068: Importing AVC-H264: |==                  | (13/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,069: Importing AVC-H264: |==                  | (14/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,070: Importing AVC-H264: |===                 | (15/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,071: Importing AVC-H264: |===                 | (16/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,073: Importing AVC-H264: |===                 | (17/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,075: Importing AVC-H264: |===                 | (18/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,080: Importing AVC-H264: |===                 | (19/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,081: Importing AVC-H264: |====                | (20/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,082: Importing AVC-H264: |====                | (21/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,083: Importing AVC-H264: |====                | (22/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,083: Importing AVC-H264: |====                | (23/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,084: Importing AVC-H264: |====                | (24/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,085: Importing AVC-H264: |=====               | (25/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,086: Importing AVC-H264: |=====               | (26/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,086: Importing AVC-H264: |=====               | (27/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,087: Importing AVC-H264: |=====               | (28/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,088: Importing AVC-H264: |=====               | (29/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,088: Importing AVC-H264: |======              | (30/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,089: Importing AVC-H264: |======              | (31/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,090: Importing AVC-H264: |======              | (32/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,092: Importing AVC-H264: |======              | (33/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,093: Importing AVC-H264: |======              | (34/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,094: Importing AVC-H264: |=======             | (35/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,094: Importing AVC-H264: |=======             | (36/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,095: Importing AVC-H264: |=======             | (37/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,097: Importing AVC-H264: |=======             | (38/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,098: Importing AVC-H264: |=======             | (39/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,099: Importing AVC-H264: |========            | (40/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,100: Importing AVC-H264: |========            | (41/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,101: Importing AVC-H264: |========            | (42/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,101: Importing AVC-H264: |========            | (43/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,115: Importing AVC-H264: |========            | (44/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,116: Importing AVC-H264: |=========           | (45/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,119: Importing AVC-H264: |=========           | (46/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,120: Importing AVC-H264: |=========           | (47/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,124: Importing AVC-H264: |=========           | (48/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,129: Importing AVC-H264: |=========           | (49/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,133: Importing AVC-H264: |==========          | (50/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,135: Importing AVC-H264: |==========          | (51/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,138: Importing AVC-H264: |==========          | (52/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,139: Importing AVC-H264: |==========          | (53/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,140: Importing AVC-H264: |==========          | (54/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,141: Importing AVC-H264: |===========         | (55/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,142: Importing AVC-H264: |===========         | (56/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,144: Importing AVC-H264: |===========         | (57/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,152: Importing AVC-H264: |===========         | (58/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,153: Importing AVC-H264: |===========         | (59/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,154: Importing AVC-H264: |============        | (60/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,154: Importing AVC-H264: |============        | (61/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,155: Importing AVC-H264: |============        | (62/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,156: Importing AVC-H264: |============        | (63/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,157: Importing AVC-H264: |============        | (64/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,157: Importing AVC-H264: |=============       | (65/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,158: Importing AVC-H264: |=============       | (66/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,158: Importing AVC-H264: |=============       | (67/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,159: Importing AVC-H264: |=============       | (68/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,161: Importing AVC-H264: |=============       | (69/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,163: Importing AVC-H264: |==============      | (70/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,165: Importing AVC-H264: |==============      | (71/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,166: Importing AVC-H264: |==============      | (72/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,167: Importing AVC-H264: |==============      | (73/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,169: Importing AVC-H264: |==============      | (74/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,169: Importing AVC-H264: |===============     | (75/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,170: Importing AVC-H264: |===============     | (76/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,171: Importing AVC-H264: |===============     | (77/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,171: Importing AVC-H264: |===============     | (78/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,176: Importing AVC-H264: |===============     | (79/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,178: Importing AVC-H264: |================    | (80/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,179: Importing AVC-H264: |================    | (81/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,180: Importing AVC-H264: |================    | (82/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,180: Importing AVC-H264: |================    | (83/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,181: Importing AVC-H264: |================    | (84/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,183: Importing AVC-H264: |=================   | (85/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,184: Importing AVC-H264: |=================   | (86/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,184: Importing AVC-H264: |=================   | (87/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,186: Importing AVC-H264: |=================   | (88/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,187: Importing AVC-H264: |=================   | (89/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,187: Importing AVC-H264: |==================  | (90/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,189: Importing AVC-H264: |==================  | (91/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,190: Importing AVC-H264: |==================  | (92/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,191: Importing AVC-H264: |==================  | (93/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,192: Importing AVC-H264: |==================  | (94/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,192: Importing AVC-H264: |=================== | (95/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,193: Importing AVC-H264: |=================== | (96/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,193: Importing AVC-H264: |=================== | (97/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,194: Importing AVC-H264: |=================== | (98/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,197: Importing AVC-H264: |=================== | (99/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,198: 
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,199: AVC Import results: 238 samples - Slices: 4 I 234 P 0 B - 0 SEI - 4 IDR
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,199: Saving to videos/2017_Oct_27/NaborisOrchestrator/00_19_55-6.mp4: 0.500 secs Interleaving
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,201: ISO File Writing: |                    | (01/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,204: ISO File Writing: |                    | (02/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,206: ISO File Writing: |                    | (03/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,207: ISO File Writing: |                    | (04/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,208: ISO File Writing: |=                   | (05/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,209: ISO File Writing: |=                   | (06/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,209: ISO File Writing: |=                   | (07/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,210: ISO File Writing: |=                   | (08/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,210: ISO File Writing: |=                   | (09/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,211: ISO File Writing: |==                  | (10/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,211: ISO File Writing: |==                  | (11/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,212: ISO File Writing: |==                  | (12/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,212: ISO File Writing: |==                  | (13/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,213: ISO File Writing: |==                  | (14/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,213: ISO File Writing: |===                 | (15/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,214: ISO File Writing: |===                 | (16/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,215: ISO File Writing: |===                 | (17/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,216: ISO File Writing: |===                 | (18/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,217: ISO File Writing: |===                 | (19/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,218: ISO File Writing: |====                | (20/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,219: ISO File Writing: |====                | (21/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,220: ISO File Writing: |====                | (22/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,221: ISO File Writing: |====                | (23/100)
